SalesID,Quantity,Price,Discount,Revenue,TotalPrice,DiscountedRevenue
7839,93,221.29,0.06,140.25,20579.969999999998,19345.171799999996
7840,76,222.65,0.08,5549.34,16921.4,15567.688000000002
7841,14,254.12,0.49,5288.67,3557.6800000000003,1814.4168000000002
7842,54,447.49,0.16,806.22,24164.46,20298.146399999998
7843,85,404.5,0.29,4971.06,34382.5,24411.574999999997
7844,86,321.99,0.14,7599.53,27691.14,23814.3804
7845,21,443.85,0.43,5457.9,9320.85,5312.884500000001
7846,50,342.45,0.14,5224.38,17122.5,14725.35
7847,94,411.24,0.18,7207.29,38656.56,31698.3792
7848,39,286.25,0.3,1801.26,11163.75,7814.624999999999
7849,20,267.36,0.43,4629.06,5347.200000000001,3047.904000000001
7850,88,364.81,0.41,1565.67,32103.28,18940.935200000004
7851,87,19.65,0.13,5286.02,1709.55,1487.3084999999999
7852,7,348.29,0.41,5960.22,2438.03,1438.4377000000004
7853,9,467.91,0.35,1304.57,4211.1900000000005,2737.2735000000002
7854,1,359.83,0.49,847.6,359.83,183.5133
7855,26,28.03,0.47,1750.66,728.78,386.2534
7856,38,195.16,0.27,5904.74,7416.08,5413.7384
7857,38,406.69,0.37,1977.23,15454.22,9736.158599999999
7858,61,479.72,0.29,2824.91,29262.920000000002,20776.6732
7859,44,191.38,0.3,7055.2,8420.72,5894.503999999999
7860,86,422.19,0.05,2558.61,36308.34,34492.922999999995
7861,44,433.27,0.0,4035.52,19063.879999999997,19063.879999999997
7862,74,70.41,0.02,9295.57,5210.34,5106.1332
7863,62,424.44,0.48,8267.47,26315.28,13683.9456
7864,6,168.88,0.06,2629.18,1013.28,952.4831999999999
7865,17,300.69,0.02,6016.0,5111.73,5009.4954
7866,51,274.09,0.15,6691.46,13978.589999999998,11881.801499999998
7867,38,334.9,0.29,9012.39,12726.199999999999,9035.601999999999
7868,24,372.83,0.47,5519.93,8947.92,4742.3976
7869,51,226.03,0.35,5656.74,11527.53,7492.8945
7870,10,445.27,0.14,8895.63,4452.7,3829.3219999999997
7871,72,406.65,0.47,638.38,29278.8,15517.764000000001
7872,21,394.86,0.02,6318.6,8292.06,8126.2188
7873,70,234.54,0.49,4224.83,16417.8,8373.078
7874,85,28.41,0.03,9106.66,2414.85,2342.4044999999996
7875,57,251.21,0.38,9609.35,14318.970000000001,8877.761400000001
7876,39,450.24,0.02,1785.45,17559.36,17208.1728
7877,88,103.32,0.47,2886.54,9092.16,4818.8448
7878,33,491.47,0.05,2807.23,16218.51,15407.584499999999
7879,59,405.77,0.03,1096.21,23940.43,23222.217099999998
7880,18,357.82,0.44,4881.14,6440.76,3606.8256000000006
7881,56,341.81,0.05,5179.51,19141.36,18184.292
7882,92,297.64,0.4,5772.48,27382.879999999997,16429.728
7883,57,363.13,0.37,6663.29,20698.41,13039.9983
7884,96,216.73,0.3,722.88,20806.079999999998,14564.255999999998
7885,76,424.19,0.19,6262.59,32238.44,26113.1364
7886,48,351.21,0.46,9146.71,16858.079999999998,9103.3632
7887,42,387.91,0.44,4604.41,16292.220000000001,9123.643200000002
7888,27,398.32,0.21,1156.45,10754.64,8496.1656
7889,74,55.11,0.12,950.85,4078.14,3588.7632
7890,52,37.26,0.14,2889.35,1937.52,1666.2672
7891,42,402.48,0.11,7549.99,16904.16,15044.7024
7892,32,137.1,0.27,2683.9,4387.2,3202.656
7893,26,295.17,0.43,8161.88,7674.42,4374.419400000001
7894,25,227.42,0.39,8214.63,5685.5,3468.1549999999997
7895,75,20.8,0.4,4625.41,1560.0,936.0
7896,23,29.74,0.22,3077.81,684.02,533.5356
7897,98,415.29,0.16,6016.9,40698.420000000006,34186.6728
7898,57,307.76,0.38,8124.25,17542.32,10876.2384
7899,52,266.68,0.4,739.25,13867.36,8320.416
7900,87,472.73,0.35,9538.89,41127.51,26732.881500000003
7901,93,94.83,0.02,6494.41,8819.19,8642.8062
7902,31,136.41,0.29,4041.66,4228.71,3002.3840999999998
7903,64,380.8,0.17,5109.59,24371.2,20228.096
7904,71,389.87,0.1,3917.37,27680.77,24912.693
7905,33,208.4,0.35,4184.85,6877.2,4470.18
7906,85,475.98,0.13,5996.6,40458.3,35198.721000000005
7907,2,469.74,0.46,696.38,939.48,507.3192
7908,18,16.08,0.15,1836.23,289.43999999999994,246.02399999999994
7909,47,94.44,0.28,2347.69,4438.68,3195.8496
7910,33,411.91,0.41,4134.39,13593.03,8019.887700000001
7911,98,174.26,0.2,3773.47,17077.48,13661.984
7912,84,56.78,0.41,7249.83,4769.52,2814.016800000001
7913,35,394.65,0.36,2665.88,13812.75,8840.16
7914,51,232.75,0.46,665.01,11870.25,6409.935
7915,18,251.28,0.16,648.88,4523.04,3799.3536
7916,88,101.32,0.05,212.0,8916.16,8470.351999999999
7917,72,333.84,0.22,476.46,24036.48,18748.4544
7918,30,280.11,0.39,8600.74,8403.300000000001,5126.013000000001
7919,44,111.27,0.23,7002.7,4895.88,3769.8276
7920,53,176.76,0.13,9959.72,9368.279999999999,8150.403599999999
7921,10,302.47,0.01,301.1,3024.7000000000003,2994.4530000000004
7922,87,463.19,0.16,8505.12,40297.53,33849.9252
7923,52,460.98,0.36,6990.96,23970.96,15341.4144
7924,49,151.07,0.07,6439.39,7402.429999999999,6884.259899999999
7925,11,370.45,0.17,3629.67,4074.95,3382.2084999999997
7926,66,390.0,0.01,3829.6,25740.0,25482.6
7927,58,406.32,0.36,8471.06,23566.56,15082.5984
7928,90,289.67,0.44,7163.49,26070.300000000003,14599.368000000002
7929,36,15.15,0.28,6736.13,545.4,392.688
7930,33,383.22,0.01,403.43,12646.26,12519.7974
7931,47,62.23,0.11,1924.76,2924.81,2603.0809
7932,13,67.27,0.22,9629.98,874.51,682.1178
7933,40,306.76,0.29,4598.28,12270.4,8711.983999999999
7934,89,491.93,0.25,7835.79,43781.770000000004,32836.3275
7935,68,128.84,0.46,3954.32,8761.12,4731.004800000001
7936,42,326.45,0.47,7666.8,13710.9,7266.777
7937,19,158.79,0.05,1280.2,3017.0099999999998,2866.1594999999998
7938,82,450.38,0.07,517.07,36931.159999999996,34345.9788
7939,94,300.82,0.18,4715.15,28277.079999999998,23187.2056
7940,19,111.66,0.21,5957.3,2121.54,1676.0166000000002
7941,58,138.44,0.29,3304.65,8029.5199999999995,5700.959199999999
7942,23,221.92,0.39,7188.45,5104.16,3113.5375999999997
7943,54,69.8,0.07,5008.61,3769.2,3505.3559999999998
7944,80,48.58,0.4,9290.34,3886.3999999999996,2331.8399999999997
7945,65,343.23,0.31,941.41,22309.95,15393.8655
7946,12,209.51,0.49,759.03,2514.12,1282.2012
7947,24,365.85,0.33,9060.71,8780.400000000001,5882.868
7948,34,63.93,0.36,6724.16,2173.62,1391.1168
7949,53,308.83,0.1,6744.07,16367.99,14731.191
7950,8,227.22,0.38,372.8,1817.76,1127.0112
7951,18,38.42,0.04,9382.98,691.5600000000001,663.8976
7952,57,276.95,0.33,7741.07,15786.15,10576.7205
7953,5,50.57,0.03,7666.72,252.85,245.2645
7954,26,415.58,0.06,9128.1,10805.08,10156.7752
7955,30,319.66,0.05,5823.72,9589.800000000001,9110.310000000001
7956,54,282.91,0.03,4007.2,15277.140000000001,14818.8258
7957,13,75.4,0.16,4858.72,980.2,823.368
7958,83,150.85,0.5,7794.68,12520.55,6260.275
7959,29,251.51,0.17,7710.43,7293.79,6053.8457
7960,3,320.31,0.38,6134.91,960.9300000000001,595.7766
7961,90,99.78,0.07,2259.0,8980.2,8351.586
7962,58,14.34,0.23,8206.95,831.72,640.4244
7963,76,178.93,0.09,6507.69,13598.68,12374.7988
7964,2,246.61,0.1,2290.49,493.22,443.898
7965,75,100.37,0.05,4858.38,7527.75,7151.362499999999
7966,28,251.16,0.22,9972.34,7032.48,5485.3344
7967,82,175.86,0.04,3350.96,14420.52,13843.6992
7968,77,232.99,0.45,1253.95,17940.23,9867.1265
7969,86,180.25,0.22,314.51,15501.5,12091.17
7970,76,317.95,0.42,1927.86,24164.2,14015.236000000003
7971,2,31.02,0.49,1950.97,62.04,31.6404
7972,7,93.74,0.34,8594.88,656.18,433.0787999999999
7973,26,222.05,0.45,1645.93,5773.3,3175.3150000000005
7974,90,184.59,0.07,8640.24,16613.1,15450.182999999997
7975,88,201.9,0.41,958.49,17767.2,10482.648000000001
7976,76,403.84,0.14,9075.78,30691.839999999997,26394.982399999997
7977,16,444.3,0.24,2637.9,7108.8,5402.688
7978,23,131.85,0.32,6153.83,3032.5499999999997,2062.1339999999996
7979,40,419.83,0.45,1681.3,16793.2,9236.260000000002
7980,60,234.81,0.46,3961.55,14088.6,7607.844000000001
7981,73,144.17,0.05,949.1,10524.41,9998.189499999999
7982,32,492.87,0.18,5837.33,15771.84,12932.908800000001
7983,15,414.15,0.4,3524.19,6212.25,3727.35
7984,13,497.18,0.35,8536.29,6463.34,4201.171
7985,5,92.41,0.01,1899.98,462.04999999999995,457.42949999999996
7986,75,80.48,0.22,2871.88,6036.0,4708.08
7987,74,256.66,0.41,1854.82,18992.84,11205.7756
7988,52,322.94,0.37,5681.85,16792.88,10579.5144
7989,77,93.82,0.21,1206.3,7224.139999999999,5707.0706
7990,41,431.61,0.37,1974.63,17696.010000000002,11148.4863
7991,53,270.69,0.28,6817.05,14346.57,10329.5304
7992,50,211.36,0.46,836.7,10568.0,5706.72
7993,15,305.01,0.29,7457.32,4575.15,3248.3564999999994
7994,7,321.13,0.2,1132.9,2247.91,1798.328
7995,40,30.96,0.43,5896.34,1238.4,705.8880000000001
7996,28,499.95,0.02,9978.31,13998.6,13718.628
7997,32,188.32,0.45,1821.54,6026.24,3314.4320000000002
7998,99,40.16,0.35,2684.75,3975.8399999999997,2584.296
7999,15,427.64,0.47,8994.42,6414.599999999999,3399.738
8000,85,496.58,0.13,6300.24,42209.299999999996,36722.09099999999
8001,70,410.02,0.35,4976.06,28701.399999999998,18655.91
8002,65,427.42,0.4,5670.78,27782.3,16669.379999999997
8003,4,316.71,0.35,3025.4,1266.84,823.446
8004,11,461.94,0.11,8567.69,5081.34,4522.3926
8005,26,27.51,0.14,7478.16,715.26,615.1236
8006,61,385.69,0.28,6460.42,23527.09,16939.5048
8007,37,338.65,0.22,9324.25,12530.05,9773.439
8008,23,34.3,0.37,5823.3,788.9,497.007
8009,93,276.55,0.19,5167.58,25719.15,20832.511500000004
8010,85,262.38,0.43,9759.36,22302.3,12712.311000000002
8011,91,348.85,0.22,2139.54,31745.350000000002,24761.373000000003
8012,40,47.99,0.02,1505.48,1919.6000000000001,1881.208
8013,77,404.59,0.01,1706.6,31153.429999999997,30841.895699999997
8014,23,78.31,0.32,9895.48,1801.13,1224.7684
8015,16,215.15,0.27,6557.29,3442.4,2512.952
8016,94,441.83,0.27,3128.64,41532.02,30318.374599999996
8017,61,284.66,0.4,2564.88,17364.260000000002,10418.556
8018,68,196.0,0.19,660.72,13328.0,10795.68
8019,80,33.62,0.5,1406.28,2689.6,1344.8
8020,31,339.41,0.47,9090.91,10521.710000000001,5576.506300000001
8021,53,493.41,0.01,7498.68,26150.73,25889.2227
8022,25,456.78,0.45,9421.44,11419.5,6280.725
8023,44,361.48,0.34,4294.94,15905.12,10497.3792
8024,12,61.59,0.25,6052.25,739.08,554.3100000000001
8025,90,127.33,0.29,4888.35,11459.7,8136.387
8026,97,101.56,0.42,8825.72,9851.32,5713.765600000001
8027,92,184.18,0.48,9914.68,16944.56,8811.1712
8028,9,125.4,0.28,9334.47,1128.6000000000001,812.5920000000001
8029,12,129.78,0.09,6020.75,1557.3600000000001,1417.1976000000002
8030,69,312.2,0.32,711.84,21541.8,14648.423999999999
8031,54,166.16,0.04,6213.51,8972.64,8613.7344
8032,54,341.81,0.32,1060.77,18457.74,12551.2632
8033,28,474.47,0.4,1474.33,13285.16,7971.096
8034,56,322.85,0.18,1994.31,18079.600000000002,14825.272000000003
8035,99,378.31,0.04,3698.58,37452.69,35954.5824
8036,69,378.27,0.35,5958.69,26100.629999999997,16965.409499999998
8037,98,172.04,0.17,3402.18,16859.92,13993.733599999998
8038,98,17.33,0.12,4577.44,1698.34,1494.5392
8039,77,36.97,0.34,568.16,2846.69,1878.8153999999997
8040,58,148.21,0.48,6235.6,8596.18,4470.0136
8041,78,347.88,0.37,6604.61,27134.64,17094.8232
8042,75,454.27,0.25,1083.96,34070.25,25552.6875
8043,42,479.81,0.3,7872.66,20152.02,14106.413999999999
8044,38,22.67,0.07,6509.85,861.46,801.1578
8045,68,495.14,0.41,4948.32,33669.52,19865.0168
8046,53,168.02,0.3,5573.31,8905.060000000001,6233.542
8047,33,423.05,0.48,5080.15,13960.65,7259.5380000000005
8048,71,98.34,0.49,632.55,6982.14,3560.8914000000004
8049,56,40.82,0.18,7377.98,2285.92,1874.4544000000003
8050,72,195.39,0.49,5166.93,14068.079999999998,7174.720799999999
8051,51,430.87,0.48,1810.96,21974.37,11426.6724
8052,74,118.2,0.32,6839.24,8746.800000000001,5947.8240000000005
8053,43,85.44,0.17,6981.15,3673.92,3049.3536
8054,15,455.8,0.38,2213.61,6837.0,4238.94
8055,38,469.79,0.14,7985.3,17852.02,15352.7372
8056,15,16.15,0.31,4619.4,242.24999999999997,167.15249999999997
8057,5,366.44,0.01,1888.04,1832.2,1813.878
8058,93,161.51,0.31,6610.44,15020.429999999998,10364.096699999998
8059,83,193.61,0.48,6007.6,16069.630000000001,8356.207600000002
8060,54,239.86,0.12,1787.02,12952.44,11398.147200000001
8061,51,219.13,0.39,8736.25,11175.63,6817.1343
8062,10,262.34,0.15,8559.89,2623.3999999999996,2229.8899999999994
8063,12,295.36,0.35,8378.82,3544.32,2303.808
8064,4,238.14,0.35,4052.36,952.56,619.164
8065,95,353.77,0.09,8263.77,33608.15,30583.416500000003
8066,18,362.11,0.3,8463.47,6517.9800000000005,4562.586
8067,80,225.78,0.43,9965.75,18062.4,10295.568000000001
8068,36,79.81,0.19,9580.29,2873.16,2327.2596
8069,25,323.91,0.36,3890.19,8097.750000000001,5182.56
8070,87,388.75,0.34,2062.22,33821.25,22322.024999999998
8071,76,322.67,0.13,2995.38,24522.920000000002,21334.940400000003
8072,98,298.15,0.46,4998.33,29218.699999999997,15778.098
8073,36,122.41,0.28,8074.03,4406.76,3172.8672
8074,67,326.12,0.18,7257.54,21850.04,17917.0328
8075,9,174.08,0.08,7898.36,1566.72,1441.3824000000002
8076,61,460.58,0.24,3861.27,28095.379999999997,21352.4888
8077,53,330.32,0.37,2544.36,17506.96,11029.3848
8078,18,146.31,0.31,338.88,2633.58,1817.1701999999998
8079,43,241.73,0.36,6299.22,10394.39,6652.4096
8080,35,424.82,0.4,7970.87,14868.699999999999,8921.22
8081,63,174.38,0.22,8902.49,10985.94,8569.0332
8082,98,267.47,0.26,4814.76,26212.06,19396.9244
8083,78,343.04,0.49,9283.69,26757.120000000003,13646.131200000002
8084,4,379.72,0.48,2103.88,1518.88,789.8176000000001
8085,93,95.21,0.21,5192.34,8854.529999999999,6995.078699999999
8086,41,286.92,0.34,2216.3,11763.720000000001,7764.0552
8087,45,456.98,0.13,1961.95,20564.100000000002,17890.767000000003
8088,50,484.5,0.08,9538.54,24225.0,22287.0
8089,79,331.51,0.38,8195.63,26189.29,16237.3598
8090,28,491.99,0.22,216.82,13775.720000000001,10745.0616
8091,42,289.66,0.09,2758.28,12165.720000000001,11070.8052
8092,80,226.88,0.38,2130.84,18150.4,11253.248000000001
8093,76,280.28,0.46,1556.63,21301.28,11502.6912
8094,69,66.7,0.47,7004.38,4602.3,2439.219
8095,98,206.84,0.3,5711.69,20270.32,14189.223999999998
8096,1,234.62,0.24,4593.95,234.62,178.3112
8097,39,425.83,0.07,1976.02,16607.37,15444.854099999999
8098,96,381.74,0.4,2848.42,36647.04,21988.224
8099,90,304.7,0.47,3625.4,27423.0,14534.19
8100,17,180.17,0.44,7876.28,3062.89,1715.2184000000002
8101,91,101.65,0.38,9892.98,9250.15,5735.093
8102,88,180.4,0.0,1921.37,15875.2,15875.2
8103,35,343.1,0.2,3481.07,12008.5,9606.800000000001
8104,46,138.89,0.21,2874.0,6388.94,5047.2626
8105,42,219.17,0.45,536.27,9205.14,5062.827
8106,39,199.52,0.03,2270.27,7781.280000000001,7547.841600000001
8107,90,385.14,0.27,9025.98,34662.6,25303.697999999997
8108,49,443.06,0.07,8444.3,21709.94,20190.244199999997
8109,62,352.69,0.33,1759.21,21866.78,14650.742599999998
8110,38,177.39,0.4,3725.01,6740.82,4044.4919999999997
8111,23,222.26,0.32,3176.95,5111.98,3476.146399999999
8112,22,80.24,0.4,1562.63,1765.28,1059.168
8113,4,92.37,0.3,6259.86,369.48,258.636
8114,49,90.5,0.09,5617.25,4434.5,4035.395
8115,59,73.99,0.19,4327.21,4365.41,3535.9821
8116,73,97.99,0.48,8569.43,7153.2699999999995,3719.7003999999997
8117,68,109.32,0.14,6235.14,7433.759999999999,6393.0336
8118,71,64.8,0.03,2666.81,4600.8,4462.776
8119,87,323.73,0.19,3799.68,28164.510000000002,22813.2531
8120,2,495.3,0.18,1586.55,990.6,812.292
8121,49,440.8,0.24,5954.6,21599.2,16415.392
8122,88,32.35,0.28,5907.63,2846.8,2049.696
8123,95,217.3,0.5,8714.82,20643.5,10321.75
8124,31,431.06,0.38,8572.59,13362.86,8284.9732
8125,40,75.99,0.02,8385.73,3039.6,2978.808
8126,48,425.35,0.36,5534.63,20416.800000000003,13066.752000000002
8127,51,300.42,0.41,6555.0,15321.42,9039.6378
8128,43,466.34,0.45,7777.87,20052.62,11028.941
8129,98,439.26,0.21,1007.68,43047.479999999996,34007.5092
8130,55,341.75,0.16,3075.92,18796.25,15788.849999999999
8131,88,332.33,0.42,1773.99,29245.039999999997,16962.1232
8132,49,114.45,0.39,5163.53,5608.05,3420.9105
8133,90,67.21,0.27,8392.91,6048.9,4415.696999999999
8134,80,213.54,0.06,2384.05,17083.2,16058.208
8135,57,101.42,0.33,7335.94,5780.9400000000005,3873.2298
8136,77,60.18,0.03,4117.66,4633.86,4494.8442
8137,15,158.14,0.05,9040.44,2372.1,2253.495
8138,27,431.64,0.17,6305.22,11654.279999999999,9673.052399999999
8139,68,18.4,0.19,9767.87,1251.1999999999998,1013.4719999999999
8140,80,153.39,0.23,2532.13,12271.199999999999,9448.823999999999
8141,64,217.79,0.17,9247.19,13938.56,11569.004799999999
8142,94,260.18,0.02,3634.85,24456.920000000002,23967.781600000002
8143,30,98.97,0.08,6257.48,2969.1,2731.572
8144,36,482.47,0.06,1827.63,17368.920000000002,16326.784800000001
8145,67,293.65,0.22,7621.87,19674.55,15346.149
8146,86,265.83,0.11,9784.68,22861.379999999997,20346.6282
8147,86,14.32,0.15,7895.52,1231.52,1046.792
8148,49,248.0,0.24,6196.39,12152.0,9235.52
8149,76,420.46,0.12,4537.32,31954.96,28120.3648
8150,55,117.63,0.12,3517.84,6469.65,5693.2919999999995
8151,85,182.09,0.42,4248.22,15477.65,8977.037
8152,56,20.08,0.27,3350.05,1124.48,820.8704
8153,68,488.69,0.43,8343.83,33230.92,18941.6244
8154,95,42.66,0.26,8941.8,4052.7,2998.998
8155,44,450.13,0.45,9501.61,19805.72,10893.146
8156,31,163.36,0.13,4241.79,5064.160000000001,4405.819200000001
8157,58,297.9,0.31,5507.57,17278.199999999997,11921.957999999997
8158,87,342.86,0.25,5811.26,29828.82,22371.614999999998
8159,53,79.01,0.46,6545.77,4187.530000000001,2261.2662000000005
8160,84,227.44,0.21,124.32,19104.96,15092.9184
8161,79,169.48,0.43,8442.63,13388.92,7631.684400000001
8162,23,37.74,0.28,2754.59,868.0200000000001,624.9744000000001
8163,28,418.26,0.35,4774.42,11711.279999999999,7612.331999999999
8164,16,32.13,0.44,8431.53,514.08,287.88480000000004
8165,37,330.1,0.5,9968.88,12213.7,6106.85
8166,21,163.9,0.37,7969.35,3441.9,2168.397
8167,79,104.14,0.16,345.85,8227.06,6910.7303999999995
8168,17,336.87,0.15,3750.67,5726.79,4867.7715
8169,37,291.52,0.15,2547.39,10786.24,9168.304
8170,77,164.48,0.05,9644.9,12664.96,12031.711999999998
8171,19,261.35,0.03,2715.87,4965.650000000001,4816.6805
8172,30,130.66,0.29,9439.17,3919.7999999999997,2783.0579999999995
8173,45,433.21,0.41,9381.42,19494.45,11501.725500000002
8174,18,163.77,0.02,8410.16,2947.86,2888.9028000000003
8175,78,130.12,0.28,1070.91,10149.36,7307.5392
8176,62,378.4,0.19,119.75,23460.8,19003.248
8177,36,18.62,0.45,7959.44,670.32,368.67600000000004
8178,84,141.33,0.07,8448.66,11871.720000000001,11040.6996
8179,52,193.94,0.28,9625.6,10084.88,7261.113599999999
8180,19,442.3,0.49,2261.99,8403.7,4285.887000000001
8181,44,475.72,0.17,7358.15,20931.68,17373.2944
8182,7,361.07,0.37,5238.74,2527.49,1592.3186999999998
8183,44,251.34,0.44,3351.97,11058.960000000001,6193.017600000001
8184,68,323.9,0.09,6102.28,22025.199999999997,20042.931999999997
8185,34,212.86,0.5,5527.17,7237.240000000001,3618.6200000000003
8186,66,156.42,0.4,2993.71,10323.72,6194.231999999999
8187,69,475.84,0.07,2757.78,32832.96,30534.652799999996
8188,55,66.54,0.16,4917.14,3659.7000000000003,3074.148
8189,10,179.73,0.31,4792.96,1797.3,1240.137
8190,96,450.55,0.44,3090.32,43252.8,24221.568000000003
8191,42,364.34,0.1,2710.94,15302.279999999999,13772.052
8192,41,24.26,0.37,9547.64,994.6600000000001,626.6358
8193,77,21.32,0.14,8637.47,1641.64,1411.8104
8194,69,263.09,0.4,8186.11,18153.21,10891.926
8195,10,247.28,0.34,2221.41,2472.8,1632.048
8196,10,227.07,0.26,1973.98,2270.7,1680.3179999999998
8197,91,158.15,0.32,8112.36,14391.65,9786.321999999998
8198,60,493.45,0.44,1928.28,29607.0,16579.920000000002
8199,51,143.27,0.19,5085.01,7306.77,5918.483700000001
8200,21,250.12,0.38,2292.08,5252.52,3256.5624000000003
8201,8,208.4,0.08,3842.89,1667.2,1533.824
8202,65,93.42,0.35,8549.2,6072.3,3946.9950000000003
8203,92,109.28,0.38,8925.04,10053.76,6233.3312000000005
8204,78,459.97,0.22,9967.12,35877.66,27984.574800000002
8205,85,430.56,0.4,9444.65,36597.6,21958.559999999998
8206,30,107.53,0.28,6745.38,3225.9,2322.648
8207,85,439.07,0.47,4374.09,37320.95,19780.1035
8208,49,112.5,0.06,671.15,5512.5,5181.75
8209,9,317.01,0.07,6120.84,2853.09,2653.3737
8210,17,49.83,0.42,2185.74,847.11,491.32380000000006
8211,69,441.38,0.42,8516.35,30455.22,17664.0276
8212,58,35.24,0.24,5534.1,2043.92,1553.3792
8213,57,281.92,0.48,7361.67,16069.44,8356.1088
8214,62,392.06,0.34,6767.6,24307.72,16043.095199999998
8215,95,67.25,0.49,3538.58,6388.75,3258.2625000000003
8216,52,208.2,0.27,7614.95,10826.4,7903.272
8217,61,30.56,0.1,8449.41,1864.1599999999999,1677.744
8218,40,344.55,0.22,7466.89,13782.0,10749.960000000001
8219,38,160.65,0.49,7790.39,6104.7,3113.397
8220,43,284.1,0.19,3664.15,12216.300000000001,9895.203000000001
8221,63,467.04,0.48,9442.51,29423.52,15300.2304
8222,19,159.87,0.4,4303.26,3037.53,1822.518
8223,50,33.83,0.22,8980.8,1691.5,1319.3700000000001
8224,33,341.06,0.27,8592.31,11254.98,8216.1354
8225,13,395.55,0.3,1330.88,5142.150000000001,3599.505
8226,78,479.36,0.33,9666.08,37390.08,25051.3536
8227,97,87.32,0.04,9963.78,8470.039999999999,8131.238399999998
8228,62,202.15,0.47,6100.85,12533.300000000001,6642.649000000001
8229,93,423.63,0.3,7852.79,39397.59,27578.312999999995
8230,43,405.37,0.47,9343.5,17430.91,9238.382300000001
8231,49,316.15,0.32,298.24,15491.349999999999,10534.117999999999
8232,36,141.99,0.22,9306.9,5111.64,3987.0792000000006
8233,10,149.18,0.28,6310.92,1491.8000000000002,1074.096
8234,95,70.76,0.41,8301.72,6722.200000000001,3966.098000000001
8235,6,461.71,0.16,5453.15,2770.2599999999998,2327.0184
8236,57,94.74,0.48,5352.41,5400.179999999999,2808.0935999999997
8237,1,290.71,0.23,8985.43,290.71,223.8467
8238,71,296.33,0.48,5123.97,21039.43,10940.5036
8239,58,191.11,0.44,4770.71,11084.380000000001,6207.252800000001
8240,91,182.73,0.38,6121.07,16628.43,10309.6266
8241,21,337.61,0.23,5233.84,7089.81,5459.153700000001
8242,92,200.27,0.29,4518.24,18424.84,13081.6364
8243,80,135.01,0.42,1887.19,10800.8,6264.464
8244,56,205.57,0.27,4034.26,11511.92,8403.7016
8245,87,405.75,0.37,2892.25,35300.25,22239.1575
8246,20,483.57,0.4,4064.6,9671.4,5802.839999999999
8247,54,321.62,0.26,5972.27,17367.48,12851.9352
8248,25,393.23,0.27,6127.63,9830.75,7176.4475
8249,28,271.08,0.1,2462.75,7590.24,6831.216
8250,5,316.16,0.12,936.34,1580.8000000000002,1391.1040000000003
8251,21,494.16,0.45,7469.93,10377.36,5707.548000000001
8252,18,224.83,0.42,5332.85,4046.94,2347.2252000000003
8253,47,42.46,0.01,4476.8,1995.6200000000001,1975.6638
8254,70,478.93,0.43,1383.0,33525.1,19109.307
8255,57,398.6,0.01,4205.17,22720.2,22492.998
8256,93,205.17,0.23,8199.94,19080.809999999998,14692.223699999999
8257,19,491.37,0.03,5856.21,9336.03,9055.9491
8258,97,179.31,0.48,1000.66,17393.07,9044.3964
8259,65,192.34,0.49,3389.52,12502.1,6376.071
8260,3,308.77,0.31,9800.04,926.31,639.1538999999999
8261,42,144.43,0.2,5490.62,6066.06,4852.848000000001
8262,21,352.3,0.26,2935.32,7398.3,5474.742
8263,99,84.9,0.38,9143.1,8405.1,5211.162
8264,40,62.93,0.11,3426.41,2517.2,2240.308
8265,67,272.09,0.22,7326.08,18230.03,14219.4234
8266,25,282.19,0.37,1557.48,7054.75,4444.4925
8267,55,62.26,0.2,1649.28,3424.2999999999997,2739.44
8268,84,482.45,0.02,5657.01,40525.799999999996,39715.28399999999
8269,52,290.91,0.25,2474.25,15127.320000000002,11345.490000000002
8270,44,84.01,0.37,588.39,3696.44,2328.7572
8271,98,162.61,0.49,9272.01,15935.78,8127.2478
8272,85,402.11,0.02,654.3,34179.35,33495.763
8273,56,266.38,0.27,7202.64,14917.279999999999,10889.614399999999
8274,55,102.19,0.22,3396.56,5620.45,4383.951
8275,87,60.4,0.12,9341.7,5254.8,4624.224
8276,70,221.08,0.32,9861.92,15475.6,10523.408
8277,77,175.33,0.08,3420.76,13500.410000000002,12420.377200000003
8278,87,331.4,0.14,5951.96,28831.8,24795.347999999998
8279,73,463.37,0.39,7752.55,33826.01,20633.8661
8280,81,131.39,0.23,1321.75,10642.589999999998,8194.7943
8281,66,429.06,0.5,7123.68,28317.96,14158.98
8282,19,461.03,0.19,9071.36,8759.57,7095.2517
8283,83,451.98,0.23,1867.18,37514.340000000004,28886.041800000003
8284,7,476.52,0.15,8403.23,3335.64,2835.294
8285,63,422.63,0.12,1244.47,26625.69,23430.6072
8286,42,300.81,0.46,5726.19,12634.02,6822.370800000001
8287,42,210.82,0.37,3459.7,8854.44,5578.2972
8288,59,250.93,0.17,4769.99,14804.87,12288.0421
8289,20,437.58,0.35,3076.26,8751.6,5688.540000000001
8290,73,157.69,0.48,2679.34,11511.369999999999,5985.912399999999
8291,17,88.04,0.04,7457.08,1496.68,1436.8128
8292,27,79.0,0.13,2308.82,2133.0,1855.71
8293,47,415.23,0.1,4143.29,19515.81,17564.229000000003
8294,2,383.13,0.43,2818.12,766.26,436.76820000000004
8295,63,253.85,0.09,2462.49,15992.55,14553.2205
8296,62,144.69,0.15,6308.25,8970.78,7625.1630000000005
8297,19,342.03,0.27,549.74,6498.57,4743.956099999999
