SalesID,Quantity,Price,Discount,Revenue
8246,20,483.57,0.4,4064.6
8247,54,321.62,0.26,5972.27
8248,25,393.23,0.27,6127.63
8249,28,271.08,0.1,2462.75
8250,5,316.16,0.12,936.34
8251,21,494.16,0.45,7469.93
8252,18,224.83,0.42,5332.85
8253,47,42.46,0.01,4476.8
8254,70,478.93,0.43,1383.0
8255,57,398.6,0.01,4205.17
8256,93,205.17,0.23,8199.94
8257,19,491.37,0.03,5856.21
8258,97,179.31,0.48,1000.66
8259,65,192.34,0.49,3389.52
8260,3,308.77,0.31,9800.04
8261,42,144.43,0.2,5490.62
8262,21,352.3,0.26,2935.32
8263,99,84.9,0.38,9143.1
8264,40,62.93,0.11,3426.41
8265,67,272.09,0.22,7326.08
8266,25,282.19,0.37,1557.48
8267,55,62.26,0.2,1649.28
8268,84,482.45,0.02,5657.01
8269,52,290.91,0.25,2474.25
8270,44,84.01,0.37,588.39
8271,98,162.61,0.49,9272.01
8272,85,402.11,0.02,654.3
8273,56,266.38,0.27,7202.64
8274,55,102.19,0.22,3396.56
8275,87,60.4,0.12,9341.7
8276,70,221.08,0.32,9861.92
8277,77,175.33,0.08,3420.76
8278,87,331.4,0.14,5951.96
8279,73,463.37,0.39,7752.55
8280,81,131.39,0.23,1321.75
8281,66,429.06,0.5,7123.68
8282,19,461.03,0.19,9071.36
8283,83,451.98,0.23,1867.18
8284,7,476.52,0.15,8403.23
8285,63,422.63,0.12,1244.47
8286,42,300.81,0.46,5726.19
8287,42,210.82,0.37,3459.7
8288,59,250.93,0.17,4769.99
8289,20,437.58,0.35,3076.26
8290,73,157.69,0.48,2679.34
8291,17,88.04,0.04,7457.08
8292,27,79.0,0.13,2308.82
8293,47,415.23,0.1,4143.29
8294,2,383.13,0.43,2818.12
8295,63,253.85,0.09,2462.49
8296,62,144.69,0.15,6308.25
8297,19,342.03,0.27,549.74
8298,17,28.83,0.31,7910.1
8299,69,288.43,0.4,5507.72
8300,39,205.23,0.2,8301.53
8301,82,489.15,0.27,2208.86
8302,71,258.7,0.48,7123.12
8303,81,280.61,0.15,4263.78
8304,39,359.06,0.12,860.36
8305,36,247.42,0.36,7549.52
8306,40,120.04,0.39,7645.65
8307,45,273.27,0.21,2782.08
8308,4,472.69,0.11,9168.86
8309,25,210.86,0.39,7663.3
8310,69,343.02,0.34,3136.9
8311,30,489.24,0.44,2467.18
8312,76,416.66,0.42,4456.89
8313,68,332.93,0.1,2998.62
8314,88,370.64,0.42,2248.53
8315,29,468.88,0.09,4051.1
8316,73,480.28,0.43,354.47
8317,68,484.79,0.39,4073.97
8318,51,316.56,0.28,2294.46
8319,24,198.51,0.32,2716.91
8320,14,75.25,0.05,917.28
8321,69,198.92,0.02,5930.42
8322,18,472.05,0.17,4772.89
8323,42,446.0,0.41,7531.21
8324,57,266.59,0.23,9872.28
8325,83,273.13,0.11,1283.39
8326,12,161.37,0.42,2797.01
8327,82,232.71,0.11,6856.3
8328,17,360.08,0.41,2449.39
8329,30,207.19,0.23,398.46
8330,88,102.11,0.23,1187.09
8331,75,275.02,0.14,4392.91
8332,99,120.42,0.45,4364.77
8333,23,487.4,0.04,9725.82
8334,81,201.27,0.07,4712.91
8335,1,455.74,0.32,6812.87
8336,79,120.52,0.43,4972.79
8337,32,102.71,0.05,2772.19
8338,9,312.28,0.37,1143.97
8339,15,391.9,0.37,8604.83
8340,28,287.71,0.29,1611.36
8341,24,122.6,0.24,1059.25
8342,60,28.57,0.16,2216.9
8343,35,312.96,0.18,124.64
8344,86,74.21,0.34,812.45
8345,27,178.16,0.03,6388.45
8346,83,341.13,0.29,2511.12
8347,76,58.03,0.14,3451.27
8348,20,72.35,0.23,8369.47
8349,65,40.22,0.28,7751.71
8350,85,498.08,0.44,4973.26
8351,49,199.67,0.29,6168.47
8352,1,453.84,0.11,949.53
8353,10,153.86,0.04,7639.79
8354,47,379.07,0.31,5210.3
8355,59,117.34,0.27,5752.4
8356,96,254.18,0.34,6688.72
8357,62,414.06,0.23,5051.74
8358,86,410.0,0.41,5264.76
8359,18,399.2,0.46,5046.39
8360,46,413.63,0.02,5018.49
8361,32,113.62,0.37,7527.03
8362,27,246.29,0.02,4329.36
8363,92,247.59,0.22,128.64
8364,18,446.35,0.23,6159.43
8365,39,155.48,0.35,9531.36
8366,49,466.43,0.18,2643.9
8367,93,230.89,0.41,8180.31
8368,82,338.2,0.17,4609.35
8369,44,141.75,0.17,6465.52
8370,72,211.05,0.11,8919.65
8371,54,357.8,0.34,7733.03
8372,95,261.25,0.04,8857.28
8373,34,466.05,0.18,194.25
8374,71,371.19,0.13,1954.42
8375,36,286.56,0.11,4292.59
8376,18,444.47,0.03,8493.63
8377,38,336.12,0.1,8400.08
8378,59,327.19,0.22,1932.89
8379,9,130.72,0.25,1508.2
8380,73,203.48,0.13,8363.55
8381,72,344.82,0.33,5460.2
8382,51,446.98,0.17,6305.02
8383,35,164.62,0.18,8111.14
8384,82,115.59,0.39,2196.29
8385,5,300.91,0.28,1451.2
8386,14,42.93,0.48,8604.54
8387,92,360.13,0.18,1206.56
8388,30,354.54,0.41,972.99
8389,4,183.93,0.37,2843.04
8390,39,447.41,0.45,3236.8
8391,84,256.07,0.48,2487.24
8392,64,326.42,0.0,7442.07
8393,25,112.69,0.04,9736.21
8394,28,214.5,0.34,2075.95
8395,76,432.58,0.2,7840.34
8396,66,114.34,0.41,538.0
8397,78,201.38,0.01,1277.14
8398,22,165.86,0.4,5199.66
8399,31,84.04,0.07,9996.13
8400,23,151.96,0.15,9498.72
8401,48,124.06,0.48,1208.24
8402,20,462.56,0.03,2472.9
8403,38,373.13,0.17,9463.34
8404,55,164.89,0.04,1592.17
8405,68,384.04,0.43,7453.61
8406,79,20.85,0.35,110.97
8407,88,268.0,0.4,6353.95
8408,89,132.66,0.26,4996.54
8409,1,66.02,0.18,4763.15
8410,7,443.04,0.0,8309.0
8411,57,107.68,0.14,899.27
8412,95,412.97,0.26,3835.59
8413,12,212.48,0.33,4515.78
8414,5,17.0,0.11,1326.87
8415,50,368.94,0.07,948.1
8416,42,302.22,0.1,1878.18
8417,12,178.64,0.18,2486.37
8418,18,147.96,0.07,9664.0
8419,66,46.11,0.08,4808.58
8420,74,471.3,0.02,5151.86
8421,79,252.05,0.43,7099.28
8422,94,51.91,0.11,6874.24
8423,17,435.65,0.41,5077.5
8424,68,146.63,0.22,3464.4
8425,71,109.77,0.32,3377.41
8426,62,147.66,0.04,671.34
8427,41,286.64,0.29,9006.34
8428,95,46.29,0.14,7717.01
8429,34,246.06,0.05,6271.1
8430,70,448.91,0.45,4021.21
8431,45,102.2,0.3,5866.41
8432,58,172.28,0.12,4902.39
8433,51,204.1,0.21,2811.96
8434,34,297.25,0.18,3055.87
8435,44,460.43,0.35,8757.35
8436,15,203.32,0.3,6385.59
8437,78,43.88,0.01,114.08
8438,70,180.5,0.1,3336.03
8439,50,103.14,0.24,3465.46
8440,32,329.37,0.22,7092.72
8441,67,24.34,0.26,7034.49
8442,3,153.05,0.36,4695.13
8443,86,277.14,0.34,9514.7
8444,86,145.89,0.19,8735.07
8445,74,279.99,0.44,8675.49
8446,51,66.21,0.03,3547.83
8447,67,471.97,0.29,4366.9
8448,76,152.54,0.47,4247.72
8449,93,462.27,0.27,4458.64
8450,48,169.66,0.23,8903.19
8451,17,393.1,0.07,2566.29
8452,7,130.63,0.41,8041.73
8453,13,338.19,0.19,5189.0
8454,66,168.62,0.35,2565.93
8455,4,259.49,0.1,5320.21
8456,10,340.17,0.02,2034.87
8457,88,298.55,0.15,1170.98
8458,17,292.38,0.14,8397.96
8459,52,42.18,0.44,7023.29
8460,6,132.05,0.43,2129.29
8461,83,290.2,0.27,9428.72
8462,69,18.98,0.01,341.54
8463,96,132.82,0.11,3399.47
8464,74,122.3,0.32,314.37
8465,9,132.43,0.05,1508.75
8466,91,272.45,0.35,1882.79
8467,77,295.16,0.01,8122.32
8468,83,455.41,0.34,9931.09
8469,21,199.16,0.42,8686.47
8470,24,464.02,0.23,6387.82
8471,4,329.46,0.41,7256.94
8472,24,457.2,0.39,5275.93
8473,59,418.4,0.34,4283.18
8474,99,346.92,0.22,6952.47
8475,3,184.49,0.14,9733.86
8476,68,128.14,0.43,386.05
8477,40,118.97,0.32,3209.44
8478,48,476.57,0.4,3367.59
8479,54,479.7,0.28,4201.08
8480,35,365.17,0.09,6306.23
8481,95,443.06,0.49,5186.16
8482,56,460.31,0.09,285.42
8483,89,260.66,0.46,4174.93
8484,40,318.24,0.1,6232.54
8485,77,215.19,0.19,5097.76
8486,68,215.06,0.22,8733.41
8487,46,28.83,0.46,4046.1
8488,78,222.57,0.44,224.33
8489,13,340.01,0.41,2920.5
8490,27,216.77,0.19,1443.16
8491,6,437.48,0.0,2577.28
8492,17,172.96,0.34,3684.67
8493,36,75.01,0.21,6798.89
8494,99,407.66,0.38,3309.28
8495,81,340.23,0.4,8852.68
8496,2,128.49,0.22,3065.72
8497,77,272.86,0.37,1455.64
8498,52,206.91,0.42,1771.77
8499,66,470.04,0.46,9352.34
8500,52,307.59,0.29,4602.66
8501,92,87.61,0.39,4090.95
8502,43,256.05,0.25,782.12
8503,90,432.65,0.02,7359.88
8504,22,339.03,0.08,6977.06
8505,55,422.8,0.06,3819.83
8506,67,132.7,0.09,6948.46
8507,99,445.29,0.01,3737.77
8508,60,380.25,0.43,824.26
8509,58,367.17,0.28,7407.18
8510,12,179.81,0.19,9655.49
8511,88,444.95,0.2,6518.08
8512,69,322.61,0.23,2836.97
8513,84,427.4,0.04,2772.21
8514,39,186.88,0.14,9296.88
8515,13,81.37,0.43,3102.57
8516,41,172.85,0.37,7705.1
8517,57,233.08,0.28,6464.86
8518,53,271.37,0.24,5966.76
8519,12,260.3,0.13,1892.64
8520,13,277.57,0.24,440.67
8521,74,422.44,0.3,4937.9
8522,97,93.35,0.36,9882.77
8523,57,164.87,0.08,2038.02
8524,40,445.42,0.41,5415.03
8525,80,284.62,0.17,6742.7
8526,45,295.86,0.25,4888.41
8527,35,244.25,0.3,5118.64
8528,3,279.0,0.24,6646.15
8529,5,107.06,0.29,8167.56
8530,90,277.96,0.06,3399.55
8531,11,498.61,0.22,9002.82
8532,71,287.36,0.14,4900.52
8533,56,31.76,0.04,6652.59
8534,10,400.25,0.1,1154.48
8535,34,204.27,0.3,4975.54
8536,67,85.3,0.1,259.45
8537,72,432.63,0.09,3971.14
8538,31,107.01,0.28,639.39
8539,75,461.18,0.45,8980.11
8540,71,226.48,0.39,6760.77
8541,66,373.97,0.45,7939.58
8542,70,278.03,0.29,4730.03
8543,41,135.75,0.2,8533.79
8544,63,338.83,0.36,8743.1
8545,32,479.38,0.13,3632.5
8546,20,387.12,0.04,3830.86
8547,57,305.97,0.17,5131.58
8548,98,495.41,0.15,518.21
8549,50,140.01,0.34,9958.11
8550,80,40.55,0.28,3655.89
8551,25,25.74,0.07,4761.35
8552,12,358.24,0.45,7572.1
8553,71,416.81,0.3,3045.38
8554,39,321.2,0.23,2096.15
8555,17,453.46,0.47,1361.76
8556,45,352.01,0.05,5327.37
8557,11,191.77,0.39,154.43
8558,70,98.82,0.18,7124.25
8559,23,463.08,0.35,4667.76
8560,91,60.76,0.47,5365.05
8561,70,276.06,0.26,2705.73
8562,38,163.86,0.01,1864.71
8563,2,142.99,0.01,7029.9
8564,86,326.46,0.17,2181.71
8565,84,123.31,0.39,7822.85
8566,89,459.02,0.14,2116.36
8567,79,208.96,0.17,6165.56
8568,93,341.91,0.39,6474.33
8569,72,366.6,0.06,5105.89
8570,37,344.64,0.42,9968.23
8571,49,452.67,0.13,3820.85
8572,52,123.25,0.03,8844.88
8573,33,52.17,0.06,1775.36
8574,22,37.18,0.48,3438.39
8575,5,440.14,0.23,1539.13
8576,18,486.91,0.13,6075.88
8577,38,158.24,0.26,6418.75
8578,37,349.82,0.34,4589.69
8579,94,14.37,0.16,7229.59
8580,95,102.43,0.36,8689.76
8581,64,347.74,0.13,7787.94
8582,10,42.28,0.06,2492.46
8583,79,239.57,0.27,3271.95
8584,42,334.67,0.08,3864.74
8585,48,385.32,0.47,2117.29
8586,44,232.37,0.0,3676.24
8587,82,318.84,0.38,2456.65
8588,87,274.39,0.14,9957.71
8589,97,35.63,0.42,7854.18
8590,16,373.97,0.03,8614.17
8591,54,94.46,0.48,9229.25
8592,35,25.58,0.05,6683.51
8593,98,231.07,0.39,1842.17
8594,28,434.16,0.26,7609.41
8595,2,83.91,0.22,254.55
8596,94,16.3,0.14,1220.98
8597,13,63.89,0.42,392.89
8598,41,188.19,0.1,1440.91
8599,80,294.28,0.36,7544.84
8600,59,104.58,0.22,8866.26
8601,69,402.96,0.5,2860.52
8602,92,379.12,0.31,1279.36
8603,53,350.97,0.05,2802.3
8604,45,248.86,0.21,6506.43
8605,20,188.96,0.03,3567.01
8606,24,194.04,0.14,9615.35
8607,61,256.5,0.17,1396.69
8608,91,47.88,0.43,9904.39
8609,94,344.33,0.42,223.27
8610,58,182.24,0.01,4571.76
8611,27,120.13,0.27,2592.94
8612,26,146.38,0.11,5706.23
8613,7,98.34,0.16,1055.85
8614,42,451.77,0.01,8770.65
8615,47,92.83,0.37,1451.61
8616,53,442.63,0.48,5915.15
8617,59,290.4,0.11,430.13
8618,38,435.05,0.17,3178.82
8619,69,242.29,0.1,1582.26
8620,87,464.54,0.47,9780.68
8621,92,113.63,0.0,219.01
8622,98,281.8,0.29,3588.71
8623,53,71.66,0.44,3097.48
8624,15,229.14,0.09,6608.0
8625,96,289.25,0.29,658.14
8626,26,306.78,0.03,8125.12
8627,48,189.11,0.41,4718.59
8628,95,47.4,0.14,4582.45
8629,19,331.11,0.49,2345.22
8630,9,249.33,0.46,4951.46
8631,64,77.07,0.37,3702.55
8632,93,468.58,0.25,2526.85
8633,54,478.28,0.38,1769.8
8634,51,429.74,0.07,7310.52
8635,39,423.5,0.16,1506.23
8636,4,58.35,0.01,1763.02
8637,3,496.78,0.32,5813.01
8638,64,206.19,0.4,2338.17
8639,29,89.93,0.47,4647.83
8640,11,407.93,0.34,5573.88
8641,97,120.61,0.37,2816.85
8642,58,267.83,0.45,3501.19
8643,75,72.73,0.47,2181.05
8644,27,242.58,0.25,4658.2
8645,97,283.49,0.05,9924.76
8646,21,228.5,0.23,3690.85
8647,39,44.05,0.28,6567.97
8648,95,247.62,0.32,6395.36
8649,46,239.78,0.49,7886.17
8650,66,138.19,0.46,7147.99
8651,91,461.58,0.2,216.62
8652,36,214.72,0.06,3161.25
8653,75,433.42,0.11,8715.31
8654,82,63.74,0.09,5441.55
8655,65,166.25,0.18,1131.82
8656,63,96.4,0.44,2833.76
8657,99,210.12,0.22,2905.52
8658,35,64.7,0.28,8744.46
8659,31,226.11,0.09,5578.67
8660,28,183.4,0.25,6122.4
8661,1,119.42,0.44,3733.94
8662,25,324.67,0.39,697.07
8663,43,475.95,0.04,844.96
8664,84,111.49,0.43,4261.79
8665,67,358.78,0.14,1857.19
8666,63,373.77,0.33,1132.2
8667,51,254.08,0.07,2696.21
8668,2,449.86,0.34,7446.26
8669,82,483.53,0.02,822.88
8670,64,187.5,0.3,4537.44
8671,74,329.01,0.32,8278.26
8672,69,334.48,0.12,2752.46
8673,9,207.78,0.47,3088.55
8674,2,165.23,0.02,8853.65
8675,34,467.53,0.45,6535.04
8676,60,397.09,0.19,7997.35
8677,61,66.09,0.36,2963.12
8678,31,68.74,0.33,9968.12
8679,10,462.05,0.08,1494.87
8680,76,49.89,0.16,9623.18
8681,36,347.33,0.26,9030.78
8682,85,121.11,0.42,5563.76
8683,49,27.24,0.48,5894.44
8684,70,39.22,0.01,7772.97
8685,49,193.03,0.18,3137.14
8686,3,48.02,0.33,5321.95
8687,74,302.35,0.26,9033.52
8688,5,327.15,0.47,775.67
8689,90,193.0,0.01,9064.73
8690,61,374.01,0.22,7314.9
8691,85,250.12,0.33,7721.46
8692,90,220.81,0.11,740.71
8693,26,209.42,0.36,1958.79
8694,72,221.24,0.04,9260.09
8695,5,484.26,0.23,1328.11
8696,15,343.89,0.34,6348.71
8697,16,164.45,0.13,7848.66
8698,1,369.59,0.04,2389.69
8699,16,171.83,0.48,7018.02
8700,37,71.6,0.46,749.21
8701,3,242.93,0.46,5037.81
8702,52,378.0,0.49,3410.89
8703,47,195.05,0.09,6492.85
8704,95,435.9,0.08,8901.15
8705,13,199.61,0.02,1342.36
8706,80,181.42,0.45,4558.05
8707,55,499.14,0.38,4289.62
8708,21,246.41,0.32,3305.57
8709,66,404.56,0.46,4853.65
8710,54,404.44,0.29,8819.21
8711,27,463.92,0.06,9739.25
8712,38,51.6,0.09,128.14
8713,90,142.9,0.07,7416.41
8714,58,386.2,0.15,6189.3
8715,62,285.67,0.19,9945.67
8716,46,284.21,0.4,990.32
8717,89,91.45,0.1,8132.33
8718,11,147.76,0.36,9345.89
8719,72,265.45,0.25,9129.94
8720,8,145.82,0.5,5649.67
8721,97,113.04,0.39,3342.81
8722,71,53.0,0.48,6435.05
8723,64,86.31,0.17,3130.11
8724,21,386.75,0.06,4181.47
8725,72,362.2,0.25,4512.68
8726,63,32.46,0.06,3089.31
8727,85,109.61,0.25,3484.09
8728,64,284.62,0.13,172.4
8729,20,168.09,0.25,3041.08
8730,8,413.39,0.47,4775.82
8731,58,394.64,0.14,1812.77
8732,46,446.87,0.5,8075.29
8733,31,285.84,0.11,5422.61
8734,93,182.52,0.1,7959.42
8735,9,306.97,0.27,1368.22
8736,15,53.68,0.42,8223.06
8737,94,14.7,0.37,9586.8
8738,26,18.38,0.36,3589.29
8739,10,209.7,0.14,2911.13
8740,29,121.76,0.01,6503.63
8741,80,87.1,0.08,6395.55
8742,36,311.51,0.17,1213.43
8743,84,497.6,0.49,9274.91
8744,37,97.1,0.46,4842.66
8745,86,277.75,0.1,7667.72
8746,71,68.67,0.36,3657.24
8747,23,467.78,0.29,2689.21
8748,41,152.96,0.02,1201.59
8749,93,440.39,0.19,2817.74
8750,80,148.71,0.24,9934.97
8751,28,404.97,0.33,6613.81
8752,48,112.6,0.15,8047.55
8753,38,153.47,0.47,9589.24
8754,31,104.31,0.23,882.01
8755,14,139.49,0.12,1730.47
8756,97,419.08,0.16,9286.86
8757,73,323.13,0.38,5689.08
8758,91,208.88,0.32,6385.01
8759,88,486.05,0.37,4333.58
8760,77,237.78,0.15,8162.84
8761,90,485.18,0.16,5220.72
8762,29,106.33,0.2,8278.68
8763,51,453.27,0.09,9922.65
8764,49,16.77,0.35,6502.6
8765,43,277.2,0.16,5335.25
8766,92,217.3,0.16,3715.06
8767,92,267.29,0.13,2027.49
8768,72,281.19,0.23,6600.91
8769,87,200.63,0.39,720.11
8770,93,499.12,0.42,9567.25
8771,5,488.49,0.4,6510.8
8772,42,481.26,0.31,9597.69
8773,7,489.75,0.14,2795.52
8774,42,398.58,0.37,9470.51
8775,36,494.41,0.02,6160.04
8776,27,447.26,0.4,8121.61
8777,58,213.81,0.39,1871.34
8778,46,394.54,0.34,5051.09
8779,66,456.91,0.05,5732.71
8780,25,359.18,0.5,3989.26
8781,73,217.16,0.38,2607.0
8782,27,42.24,0.37,9057.27
8783,1,406.75,0.03,942.08
8784,87,476.84,0.2,1624.47
8785,74,187.61,0.04,3273.05
8786,42,84.43,0.18,9205.72
8787,52,169.99,0.29,5685.68
8788,25,295.48,0.44,3794.42
8789,54,165.3,0.14,4086.51
8790,67,309.2,0.31,8394.0
8791,6,483.76,0.08,365.12
8792,58,338.66,0.18,212.26
8793,70,187.7,0.47,556.24
8794,53,468.52,0.37,4745.13
8795,66,287.16,0.27,5854.37
8796,58,72.9,0.13,6282.24
8797,82,254.5,0.19,7338.26
8798,87,330.28,0.08,1978.27
8799,2,420.74,0.18,2696.62
8800,76,468.87,0.08,2510.72
8801,22,165.53,0.4,1576.8
8802,37,86.2,0.04,2519.52
8803,20,46.18,0.09,6175.16
8804,24,371.79,0.35,3727.47
8805,84,399.63,0.45,7702.33
8806,65,210.59,0.48,5410.55
8807,65,204.0,0.42,2199.19
8808,81,477.58,0.11,4727.08
8809,1,459.17,0.14,5974.35
8810,94,124.3,0.44,8675.33
8811,3,392.6,0.44,8353.8
8812,46,315.12,0.32,4322.15
8813,55,85.57,0.16,6511.99
8814,75,184.82,0.11,3048.27
8815,88,96.96,0.43,6366.73
8816,86,154.63,0.1,9136.65
8817,64,311.5,0.33,6282.97
8818,45,193.88,0.48,3107.34
8819,26,203.09,0.35,6475.44
8820,77,274.43,0.13,9037.27
8821,65,52.74,0.14,1456.76
8822,24,372.01,0.05,4876.22
8823,74,206.84,0.34,3278.4
8824,35,245.39,0.26,2490.53
8825,24,487.41,0.1,4022.47
8826,28,178.74,0.11,4000.28
8827,80,327.63,0.0,2183.29
8828,16,202.33,0.49,4095.89
8829,59,448.2,0.41,6373.95
8830,81,424.91,0.2,354.75
8831,54,128.4,0.47,9893.33
8832,79,348.96,0.34,3029.85
8833,16,41.93,0.38,6274.09
8834,15,481.96,0.34,2907.13
8835,98,181.01,0.38,3996.01
8836,11,417.6,0.09,5537.45
8837,65,166.03,0.28,6157.34
8838,79,320.06,0.42,7727.53
8839,90,491.96,0.01,7937.67
8840,68,439.61,0.06,5235.16
8841,43,88.58,0.12,849.68
8842,69,278.27,0.15,5622.06
8843,99,180.78,0.09,4828.04
8844,13,222.83,0.31,2232.33
8845,10,174.24,0.15,200.61
8846,75,174.62,0.08,3228.06
8847,82,275.85,0.45,2668.93
8848,98,104.06,0.35,4880.81
8849,41,273.32,0.12,7639.86
8850,50,146.69,0.18,4446.5
8851,87,151.6,0.37,9520.53
8852,71,371.99,0.4,2291.0
8853,59,24.5,0.09,2287.43
8854,39,196.66,0.47,6084.05
8855,3,209.69,0.39,8973.0
8856,76,247.7,0.43,6751.39
8857,7,337.82,0.07,6769.41
8858,49,191.15,0.07,8082.23
8859,26,114.44,0.15,6719.93
8860,33,443.59,0.03,7617.54
8861,48,490.71,0.05,8674.66
8862,79,19.81,0.07,178.32
8863,2,277.77,0.36,8867.67
8864,71,177.43,0.02,2231.12
8865,32,145.72,0.04,9129.84
8866,4,174.5,0.47,2735.21
8867,20,323.05,0.04,4606.87
8868,36,103.45,0.27,9345.45
8869,32,457.3,0.32,1186.49
8870,28,238.4,0.48,7478.3
8871,77,169.53,0.45,3985.24
8872,1,385.11,0.22,338.6
8873,60,18.01,0.47,9397.42
8874,56,221.61,0.22,1266.51
8875,35,184.1,0.33,7764.0
8876,30,175.72,0.13,3904.27
8877,54,175.16,0.32,8124.77
8878,36,25.32,0.27,7527.84
8879,55,84.54,0.3,6368.86
8880,89,79.52,0.34,9398.3
8881,80,494.42,0.09,1079.34
8882,58,20.86,0.15,8005.93
8883,83,91.87,0.37,6740.77
8884,65,487.35,0.08,3215.74
8885,69,317.85,0.17,5505.12
8886,51,230.83,0.33,6481.81
8887,22,48.59,0.47,7389.09
8888,88,338.13,0.04,1951.89
8889,53,77.52,0.26,1110.92
8890,36,338.88,0.04,1110.35
8891,68,489.8,0.19,3009.3
8892,36,270.67,0.09,1626.31
8893,52,114.9,0.32,5402.85
8894,53,316.39,0.38,4426.7
8895,82,261.34,0.12,8941.36
8896,50,271.24,0.36,7202.28
8897,80,244.27,0.22,2137.54
8898,41,340.13,0.14,552.7
8899,18,290.25,0.26,7120.64
8900,22,493.63,0.19,8473.69
8901,66,414.67,0.11,7039.84
8902,21,139.7,0.38,6473.56
8903,44,365.62,0.4,2568.22
8904,47,115.01,0.4,4996.57
8905,39,393.35,0.19,7277.12
8906,29,82.3,0.08,2014.41
8907,54,242.04,0.42,4817.78
8908,90,397.4,0.16,1258.58
8909,85,147.26,0.37,5354.12
8910,17,420.19,0.41,5778.02
8911,80,325.63,0.38,5400.32
8912,60,204.79,0.19,4747.7
8913,31,217.47,0.47,5915.79
8914,73,463.74,0.33,9968.32
8915,95,116.72,0.29,6263.11
8916,78,349.75,0.35,7550.42
8917,49,356.57,0.02,2002.0
8918,2,462.0,0.2,5347.23
8919,48,359.45,0.44,174.3
8920,14,296.39,0.08,411.43
8921,59,452.24,0.21,3292.56
8922,97,416.27,0.2,4719.34
8923,99,361.22,0.18,5798.8
8924,58,25.96,0.28,8891.24
8925,58,193.03,0.5,7740.39
8926,51,319.63,0.13,3069.77
8927,84,265.9,0.35,7460.49
8928,2,166.47,0.38,5538.97
8929,41,80.77,0.29,7813.89
8930,83,280.97,0.05,4169.39
8931,82,150.1,0.29,1009.74
8932,16,124.17,0.48,6223.03
8933,4,205.49,0.17,5614.67
8934,12,394.89,0.32,9540.67
8935,29,249.05,0.48,1705.09
8936,7,116.08,0.4,6595.72
8937,14,67.28,0.34,4793.33
8938,12,254.5,0.49,3851.33
8939,99,399.24,0.09,7966.22
8940,5,329.88,0.39,8125.44
8941,81,123.75,0.2,7174.55
8942,32,223.99,0.18,927.65
8943,74,429.06,0.26,3516.6
8944,43,97.05,0.02,562.83
8945,81,270.72,0.16,3502.44
8946,69,184.55,0.08,6514.39
8947,45,70.85,0.07,5235.2
8948,9,34.45,0.17,7059.07
8949,49,282.38,0.4,5559.47
8950,33,20.17,0.1,5602.56
8951,18,60.69,0.27,5158.56
8952,9,180.31,0.37,3706.82
8953,62,31.32,0.12,4520.99
8954,57,206.22,0.46,1213.13
8955,29,73.88,0.43,8361.63
8956,78,181.44,0.13,8903.2
8957,25,397.67,0.49,7686.08
8958,15,316.92,0.33,5877.5
8959,6,228.25,0.14,5734.87
8960,42,55.0,0.34,4756.2
8961,29,313.38,0.33,2390.33
8962,79,90.22,0.3,3899.66
8963,93,47.53,0.36,9900.07
8964,4,335.36,0.13,1543.45
8965,82,456.91,0.49,5472.56
8966,57,235.69,0.43,8678.61
8967,49,30.09,0.37,4584.72
8968,44,441.35,0.01,6095.54
8969,80,42.82,0.3,8295.15
8970,75,435.08,0.35,5520.86
8971,14,201.99,0.43,7341.54
8972,3,189.04,0.47,3538.0
8973,62,275.97,0.46,7356.93
8974,64,478.97,0.2,506.11
8975,45,450.38,0.45,1613.7
8976,82,240.46,0.0,6409.23
8977,58,350.95,0.18,4544.65
8978,20,294.41,0.06,8300.65
8979,58,349.8,0.44,3485.55
8980,89,416.37,0.46,7695.36
8981,57,26.9,0.13,1477.22
8982,77,169.62,0.18,9308.45
8983,68,480.07,0.49,4242.55
8984,78,475.17,0.28,2385.93
8985,97,15.5,0.25,7912.61
8986,92,108.71,0.25,9484.07
8987,52,496.95,0.35,9189.01
8988,37,251.48,0.48,2455.6
8989,8,290.7,0.18,6752.88
8990,44,91.55,0.09,5513.89
8991,98,448.22,0.09,7278.53
8992,5,123.32,0.01,4920.64
8993,69,102.93,0.28,4750.66
8994,31,121.78,0.46,8838.8
8995,45,460.61,0.36,8725.44
8996,9,354.39,0.5,7897.2
8997,32,386.61,0.45,7078.46
8998,33,194.75,0.25,6815.83
8999,67,455.5,0.24,656.2
9000,30,396.81,0.31,7520.41
9001,76,377.79,0.06,6417.23
9002,29,485.76,0.3,3093.87
9003,3,189.44,0.23,8219.0
9004,90,309.38,0.32,8341.23
9005,57,455.87,0.28,9328.69
9006,30,397.54,0.16,4241.74
9007,9,286.06,0.3,5557.37
9008,26,47.34,0.18,9068.95
9009,2,329.83,0.1,3236.33
9010,62,268.01,0.34,7986.76
9011,3,100.25,0.15,9920.47
9012,46,442.3,0.44,6554.16
9013,68,178.19,0.1,9838.67
9014,25,199.87,0.3,5206.54
9015,51,339.48,0.29,1615.23
9016,13,249.51,0.1,1838.4
9017,44,53.75,0.22,7340.61
9018,35,199.85,0.34,109.0
9019,55,56.29,0.16,6652.69
9020,87,103.47,0.06,1597.59
9021,9,13.52,0.31,9845.25
9022,2,98.84,0.11,1714.96
9023,61,171.92,0.34,5569.39
9024,41,273.73,0.42,6727.51
9025,44,460.45,0.06,8213.01
